date,open,high,low,close,volume,oi
11/04/2011,2525.244,2536.779,2512.904,2528.294,101873675,0
11/07/2011,2518.898,2536.18,2507.615,2509.799,78867174,0
11/08/2011,2514.259,2524.82,2500.02,2503.836,78672656,0
11/09/2011,2512.587,2527.703,2489.025,2524.919,78208572,0
11/10/2011,2498.594,2507.452,2478.139,2479.536,87111088,0
11/11/2011,2483.957,2496.527,2472.761,2481.084,66137668,0
11/14/2011,2498.672,2529.632,2496.335,2528.714,81229812,0
11/15/2011,2525.948,2534.059,2518.703,2529.761,79227750,0
11/16/2011,2529.073,2529.458,2456.856,2466.959,93382109,0
11/17/2011,2467.704,2482.528,2459.165,2463.046,66414285,0
11/18/2011,2448.387,2448.51,2411.042,2416.562,72180807,0
11/21/2011,2416.732,2419.244,2396.087,2415.13,50170366,0
11/22/2011,2400.984,2414.85,2387.826,2412.625,51443233,0
11/23/2011,2415.197,2418.56,2390.654,2395.065,50547850,0
11/24/2011,2379.146,2409.719,2370.695,2397.554,52154150,0
11/25/2011,2393.327,2403.942,2372.622,2380.224,45362552,0
11/28/2011,2383.893,2396.827,2372.156,2383.034,46064666,0
11/29/2011,2398.994,2413.326,2388.202,2412.393,55123190,0
11/30/2011,2406.329,2407.326,2319.44,2333.414,76611104,0
12/01/2011,2392.485,2423.559,2376.916,2386.86,98650046,0
12/02/2011,2374.899,2378.299,2344.846,2360.664,59868845,0
12/05/2011,2363.111,2363.127,2327.61,2333.229,52214969,0
12/06/2011,2326.66,2331.892,2310.155,2325.905,45917077,0
12/07/2011,2325.562,2339.847,2317.814,2332.73,41570306,0
12/08/2011,2329.911,2346.654,2302.642,2329.82,51473520,0
12/09/2011,2315.513,2331.259,2309.457,2315.27,39988559,0
12/12/2011,2312.151,2315.811,2290.264,2291.545,39632578,0
12/13/2011,2283.223,2285.814,2245.868,2248.59,58627478,0
12/14/2011,2241.387,2256.744,2224.725,2228.525,44079822,0
12/15/2011,2215.792,2216.909,2179.467,2180.895,56712186,0
12/16/2011,2179.509,2225.538,2170.748,2224.84,57265903,0
12/19/2011,2208.071,2221.448,2164.887,2218.235,57818464,0
12/20/2011,2209.699,2239.859,2206.519,2215.93,52761113,0
12/21/2011,2230.18,2237.466,2188.71,2191.148,50877262,0
12/22/2011,2178.572,2201.587,2149.423,2186.297,58986117,0
12/23/2011,2183.911,2219.786,2178.141,2204.784,52421325,0
12/26/2011,2193.659,2213.453,2186.07,2190.11,43613663,0
12/27/2011,2186.709,2196.973,2162.723,2166.205,45712179,0
12/28/2011,2157.65,2170.672,2134.017,2170.013,49633435,0
12/29/2011,2161.184,2181.955,2157.115,2173.561,44749200,0
12/30/2011,2177.517,2200.988,2177.517,2199.417,51943838,0
01/04/2012,2211.995,2217.52,2168.644,2169.39,49245537,0
01/05/2012,2160.898,2183.404,2145.556,2148.452,58743447,0
01/06/2012,2148.147,2164.322,2132.626,2163.395,50583054,0
01/09/2012,2164.741,2226.218,2148.453,2225.89,76759839,0
01/10/2012,2221.832,2288.628,2218.275,2285.744,109585415,0
01/11/2012,2282.913,2290.644,2265.185,2276.046,84441781,0
01/12/2012,2268.739,2295.224,2265.256,2275.01,71569994,0
01/13/2012,2277.08,2281.532,2225.736,2244.58,71474322,0
01/16/2012,2230.433,2241.259,2206.045,2206.193,45859522,0
01/17/2012,2206.531,2298.376,2196.117,2298.376,87803560,0
01/18/2012,2298.834,2311.579,2257.898,2266.384,89940422,0
01/19/2012,2266.076,2305.707,2259.337,2296.075,72498861,0
01/20/2012,2300.5,2322.891,2293.893,2319.118,69922753,0
01/30/2012,2324.493,2324.493,2284.291,2285.038,58413687,0
01/31/2012,2285.954,2296.384,2277.056,2292.61,48738325,0
02/01/2012,2288.066,2305.863,2263.342,2268.08,53553811,0
02/02/2012,2273.85,2312.556,2268.687,2312.556,63471872,0
02/03/2012,2306.656,2336.267,2300.982,2330.405,78943697,0
02/06/2012,2334.248,2341.575,2317.422,2331.136,75734477,0
02/07/2012,2319.421,2319.708,2278.825,2291.902,67326906,0
02/08/2012,2291.812,2350.965,2286.819,2347.53,87114528,0
02/09/2012,2344.224,2363.613,2333.935,2349.589,98032325,0
02/10/2012,2342.011,2368.979,2339.885,2351.981,96501619,0
02/13/2012,2332.055,2365.339,2325.028,2351.855,86263585,0
02/14/2012,2348.877,2352.469,2332.247,2344.771,73130413,0
02/15/2012,2340.455,2374.282,2335.101,2366.702,98861021,0
02/16/2012,2363.897,2373.804,2342.073,2356.86,95051169,0
02/17/2012,2366.63,2372.512,2344.76,2357.181,71924839,0
02/20/2012,2383.686,2388.009,2362.012,2363.597,88911586,0
02/21/2012,2365.487,2382.146,2345.053,2381.43,79348669,0
02/22/2012,2380.504,2404.442,2374.03,2403.587,118684269,0
02/23/2012,2401.738,2416.805,2396.71,2409.554,112553593,0
02/24/2012,2410.881,2439.977,2405.274,2439.628,134903249,0
02/27/2012,2447.406,2478.375,2444.629,2447.057,158073244,0
02/28/2012,2440.914,2458.651,2431.828,2451.857,118361993,0
02/29/2012,2446.228,2453.067,2426.329,2428.487,95536952,0
03/01/2012,2418.788,2437.874,2418.334,2426.115,75083289,0
03/02/2012,2430.098,2461.121,2430.098,2460.693,103228378,0
03/05/2012,2464.849,2469.841,2442.115,2445.002,112693326,0
03/06/2012,2439.779,2442.001,2406.056,2410.445,103709012,0
03/07/2012,2391.203,2413.695,2388.519,2394.794,94790636,0
03/08/2012,2401.102,2426.698,2401.102,2420.276,96782134,0
03/09/2012,2425.885,2440.511,2414.966,2439.462,100624055,0
03/12/2012,2438.546,2440.857,2420.84,2434.859,106223059,0
03/13/2012,2432.843,2457.22,2428.609,2455.795,104649712,0
03/14/2012,2464.915,2476.216,2382.836,2391.23,179786029,0
03/15/2012,2388.063,2403.742,2366.024,2373.774,120025499,0
03/16/2012,2377.757,2406.148,2368.311,2404.736,103675622,0
03/19/2012,2401.217,2412.336,2383.674,2410.184,102153490,0
03/20/2012,2407.542,2407.542,2376.031,2376.839,97903935,0
03/21/2012,2384.709,2396.722,2361.222,2378.195,95686538,0
03/22/2012,2376.991,2386.099,2364.13,2375.772,79348880,0
03/23/2012,2369.077,2371.263,2342.12,2349.539,76862139,0
03/26/2012,2349.086,2357.996,2339.141,2350.599,55427733,0
03/27/2012,2358.545,2363.766,2344.304,2347.179,60881116,0
03/28/2012,2341.003,2341.42,2281.433,2284.881,83645283,0
03/29/2012,2276.74,2280.958,2242.345,2252.16,74248084,0
03/30/2012,2256.042,2266.208,2246.245,2262.788,62024147,0
04/05/2012,2258.031,2303.824,2251.393,2302.241,80101456,0
04/06/2012,2299.055,2309.64,2291.559,2306.553,72136521,0
04/09/2012,2300.051,2304.65,2284.442,2285.777,59760639,0
04/10/2012,2281.024,2306.387,2258.853,2305.863,67345526,0
04/11/2012,2286.716,2319.053,2280.035,2308.925,75130070,0
04/12/2012,2310.484,2351.055,2307.841,2350.864,97687895,0
04/13/2012,2351.513,2369.701,2346.944,2359.161,98774414,0
04/16/2012,2346.307,2364.111,2342.199,2357.026,85322682,0
04/17/2012,2355.369,2363.013,2333.341,2334.985,84688445,0
04/18/2012,2341.135,2383.64,2337.857,2380.848,108612544,0
04/19/2012,2378.632,2386.978,2369.459,2378.634,94272421,0
04/20/2012,2374.662,2407.294,2372.13,2406.863,115522062,0
04/23/2012,2403.521,2411.51,2383.068,2388.588,122907558,0
04/24/2012,2380.236,2415.749,2350.399,2388.834,133722354,0
04/25/2012,2382.211,2411.421,2376.626,2406.813,130972867,0
04/26/2012,2408.558,2414.754,2393.265,2404.697,115529587,0
04/27/2012,2402.431,2408.42,2393.867,2396.316,91228350,0
05/02/2012,2421.082,2446.35,2407.788,2438.436,128006006,0
05/03/2012,2433.589,2441.953,2427.728,2440.08,102248493,0
05/04/2012,2437.465,2453.731,2427.969,2452.014,102204871,0
05/07/2012,2441.757,2451.947,2432.736,2451.947,108830107,0
05/08/2012,2451.575,2451.598,2431.025,2448.884,104855537,0
05/09/2012,2432.472,2432.472,2407.509,2408.587,97902212,0
05/10/2012,2409.945,2419.121,2402.204,2410.23,81698471,0
05/11/2012,2406.074,2415.977,2393.378,2394.983,74863995,0
05/14/2012,2408.262,2411.272,2377.983,2380.725,90526339,0
05/15/2012,2367.083,2376.594,2354.614,2374.843,77922916,0
05/16/2012,2369.295,2372.032,2344.5,2346.192,76733829,0
05/17/2012,2347.177,2383.306,2342.352,2378.886,86870030,0
05/18/2012,2364.899,2369.598,2338.241,2344.52,89689419,0
05/21/2012,2343.576,2360.386,2330.325,2348.3,74840341,0
05/22/2012,2355.732,2374.056,2354.868,2373.307,76779780,0
05/23/2012,2369.265,2378.077,2350.548,2363.437,84216580,0
05/24/2012,2359.682,2373.057,2344.58,2350.973,79206805,0
05/25/2012,2350.541,2355.808,2327.408,2333.553,74019252,0
05/28/2012,2325.317,2361.744,2309.072,2361.367,94962105,0
05/29/2012,2361.003,2393.279,2358.374,2389.636,117157725,0
05/30/2012,2385.392,2391.691,2378.133,2384.668,89809793,0
05/31/2012,2370.007,2382.989,2362.314,2372.234,77890228,0
06/01/2012,2373.224,2388.087,2365.442,2373.436,77021923,0
06/04/2012,2346.984,2348.199,2308.229,2308.55,90179347,0
06/05/2012,2313.741,2323.298,2304.046,2311.916,66078528,0
06/06/2012,2315.561,2323.113,2301.035,2309.555,58532028,0
06/07/2012,2324.672,2328.672,2288.665,2293.13,60232048,0
06/08/2012,2306.219,2306.882,2276.714,2281.447,67924641,0
06/11/2012,2282.891,2311.772,2278.163,2305.856,64197967,0
06/12/2012,2295.07,2298.95,2280.951,2289.791,59941982,0
06/13/2012,2289.707,2319.714,2284.65,2318.924,78454349,0
06/14/2012,2306.781,2314.585,2293.065,2295.946,71633722,0
06/15/2012,2299.781,2314.242,2283.4,2306.85,68687579,0
06/18/2012,2313.53,2325.052,2309.709,2316.052,60594622,0
06/19/2012,2313.455,2313.455,2298.394,2300.795,60135905,0
06/20/2012,2300.406,2304.458,2291.541,2292.877,54103955,0
06/21/2012,2288.454,2288.454,2253.789,2260.877,58992012,0
06/25/2012,2253.514,2253.514,2223.054,2224.114,59768952,0
06/26/2012,2214.649,2229.24,2203.944,2222.067,52940798,0
06/27/2012,2219.944,2233.543,2213.323,2216.934,51049128,0
06/28/2012,2220.236,2224.155,2195.356,2195.843,54182183,0
06/29/2012,2190.576,2226.485,2188.716,2225.431,61441886,0
07/02/2012,2234.32,2234.873,2215.358,2226.11,62196207,0
07/03/2012,2225.568,2244.832,2219.05,2229.193,62703021,0
07/04/2012,2233.335,2239.27,2219.448,2227.315,55273656,0
07/05/2012,2218.216,2218.216,2192.648,2201.353,57967934,0
07/06/2012,2203.73,2227.473,2185.522,2223.579,76557917,0
07/09/2012,2210.714,2216.697,2168.608,2170.814,75111472,0
07/10/2012,2166.947,2178.195,2156.726,2164.437,58993972,0
07/11/2012,2160.02,2176.491,2156.596,2175.383,58614472,0
07/12/2012,2172.064,2197.044,2152.675,2185.491,82133762,0
07/13/2012,2180.172,2198.661,2177.924,2185.895,57546838,0
07/16/2012,2187.887,2188.063,2146.154,2147.955,67487681,0
07/17/2012,2142.43,2165.335,2141.481,2161.186,55184408,0
07/18/2012,2159.857,2170.296,2138.792,2169.099,66552659,0
07/19/2012,2164.274,2197.79,2159.943,2184.841,79338049,0
07/20/2012,2180.012,2185.733,2162.064,2168.638,64346672,0
07/23/2012,2154.171,2154.171,2135.563,2141.402,55677081,0
07/24/2012,2132.317,2158.948,2131.013,2146.589,54411286,0
07/25/2012,2141.036,2151.45,2132.833,2136.151,48575894,0
07/26/2012,2134.987,2147.664,2124.155,2126.004,52884076,0
07/27/2012,2132.009,2139.154,2120.63,2128.765,52076920,0
07/30/2012,2128.159,2137.736,2107.634,2109.914,51992383,0
07/31/2012,2109.325,2116.904,2100.252,2103.634,53456097,0
08/01/2012,2101.723,2130.712,2101.708,2123.36,53804602,0
08/02/2012,2120.146,2126.46,2103.495,2111.182,53467539,0
08/03/2012,2113.964,2133.266,2108.33,2132.796,53371329,0
08/06/2012,2129.148,2158.681,2127.263,2154.916,71843204,0
08/07/2012,2153.093,2159.683,2148.897,2157.62,75049798,0
08/08/2012,2158.982,2168.734,2153.02,2160.99,72869536,0
08/09/2012,2159.434,2175.545,2148.694,2174.102,72529246,0
08/10/2012,2172.964,2176.795,2165.284,2168.814,68368559,0
08/13/2012,2164.043,2164.043,2134.554,2136.078,71352322,0
08/14/2012,2137.047,2144.006,2119.253,2142.525,67571589,0
08/15/2012,2138.278,2139.142,2118.503,2118.945,54609394,0
08/16/2012,2116.08,2122.683,2109.658,2112.197,45173009,0
08/17/2012,2111.653,2120.714,2100.787,2114.891,44390634,0
08/20/2012,2102.231,2110.78,2089.018,2106.957,46717499,0
08/21/2012,2106.381,2124.195,2103.071,2118.268,60756505,0
08/22/2012,2118.881,2121.149,2097.605,2107.711,58441412,0
08/23/2012,2106.96,2118.736,2097.083,2113.072,58472299,0
08/24/2012,2108.36,2109.822,2089.217,2092.104,60178948,0
08/27/2012,2085.373,2085.373,2055.377,2055.708,60314833,0
08/28/2012,2054.967,2083.956,2052.492,2073.154,54422104,0
08/29/2012,2066.82,2073.949,2051.775,2053.235,52209808,0
08/30/2012,2044.033,2060.185,2032.537,2052.585,61963792,0
08/31/2012,2046.289,2059.302,2044.65,2047.522,46143904,0
09/03/2012,2044.825,2066.78,2041.161,2059.147,60635498,0
09/04/2012,2060.613,2063.817,2039.266,2043.649,57462184,0
09/05/2012,2038.873,2048.319,2029.054,2037.681,57649803,0
09/06/2012,2040.668,2052.95,2036.366,2051.918,56091817,0
09/07/2012,2062.99,2145.003,2062.99,2127.762,139932624,0
09/10/2012,2128.065,2140.168,2120.486,2134.893,103580026,0
09/11/2012,2127.519,2127.519,2107.219,2120.554,80426638,0
09/12/2012,2129.687,2137.89,2109.137,2126.554,84114742,0
09/13/2012,2123.84,2130.079,2109.996,2110.379,79044972,0
09/14/2012,2127.389,2136.226,2111.12,2123.847,91248271,0
09/17/2012,2120.617,2121.583,2077.484,2078.5,76392233,0
09/18/2012,2069.343,2074.762,2053.662,2059.543,53794850,0
09/19/2012,2061.061,2069.95,2055.198,2067.831,52243629,0
09/20/2012,2060.306,2060.306,2023.085,2024.837,67482659,0
09/21/2012,2020.554,2041.948,2018.263,2026.69,60289456,0
09/24/2012,2015.767,2040.85,2005.263,2033.192,57637779,0
09/25/2012,2028.633,2039.096,2021.809,2029.293,48219408,0
09/26/2012,2027.855,2033.036,1999.484,2004.172,50400828,0
09/27/2012,2003.099,2068.071,2002.324,2056.323,76691457,0
09/28/2012,2042.886,2089.633,2040.35,2086.169,79448952,0
10/08/2012,2084.849,2096.259,2063.089,2074.419,55131612,0
10/09/2012,2081.589,2119.336,2081.589,2115.23,84563788,0
10/10/2012,2111.587,2121.992,2102.535,2119.942,78912035,0
10/11/2012,2114.232,2117.839,2101.14,2102.868,74497029,0
10/12/2012,2109.07,2127.307,2092.511,2104.932,68262972,0
10/15/2012,2105.024,2107.199,2085.115,2098.703,53940751,0
10/16/2012,2097.05,2111.78,2089.695,2098.808,57818438,0
10/17/2012,2104.28,2113.162,2088.044,2105.618,59874065,0
10/18/2012,2108.498,2137.686,2107.492,2131.688,87191092,0
10/19/2012,2129.82,2136.869,2125.736,2128.302,67641279,0
10/22/2012,2118.521,2138.027,2112.752,2132.758,60117222,0
10/23/2012,2132.108,2136.218,2111.923,2114.447,72683806,0
10/24/2012,2106.83,2123.998,2104.67,2115.99,72886618,0
10/25/2012,2114.764,2128.74,2100.609,2101.58,85393109,0
10/26/2012,2100.1,2102.162,2058.063,2066.209,78606435,0
10/29/2012,2061.847,2068.237,2053.092,2058.943,53635009,0
10/30/2012,2059.202,2075.905,2054.264,2062.347,60569092,0
10/31/2012,2061.124,2070.479,2053.583,2068.88,59527234,0
11/01/2012,2070.02,2109.496,2069.947,2104.428,82886670,0
11/02/2012,2105.449,2119.224,2096.531,2117.046,76557220,0
11/05/2012,2113.328,2123.327,2104.584,2114.027,71538762,0
11/06/2012,2113.658,2114.791,2078.472,2105.999,71343850,0
11/07/2012,2102.419,2112.631,2093.289,2105.73,59380128,0
11/08/2012,2091.254,2092.565,2070.65,2071.509,66594561,0
11/09/2012,2066.495,2077.228,2062.417,2069.067,54223460,0
11/12/2012,2069.214,2079.571,2061.84,2079.274,56694855,0
11/13/2012,2078.133,2078.133,2044.036,2047.889,61087293,0
11/14/2012,2047.257,2056.488,2040.172,2055.419,48093000,0
11/15/2012,2045.456,2053.56,2029.874,2030.29,50556857,0
11/16/2012,2026.563,2028.686,2001.716,2014.725,49581680,0
11/19/2012,2013.246,2018.38,1995.721,2016.982,45327018,0
11/20/2012,2020.433,2023.611,2004.17,2008.923,42580635,0
11/21/2012,2008.211,2031.149,1995.174,2030.319,53282021,0
11/22/2012,2021.209,2023.085,2009.72,2015.611,45577847,0
11/23/2012,2020.015,2034.884,2017.004,2027.384,51551469,0
11/26/2012,2023.339,2027.274,2014.029,2017.464,44779551,0
11/27/2012,2012.075,2014.211,1990.336,1991.165,56627422,0
11/28/2012,1984.48,1984.863,1968.213,1973.523,50505587,0
11/29/2012,1972.925,1980.556,1961.822,1963.488,49540088,0
11/30/2012,1961.815,1983.419,1959.334,1980.117,56893416,0
12/03/2012,1977.254,1988.191,1957.884,1959.767,61653375,0
12/04/2012,1956.616,1980.119,1949.457,1975.143,62378123,0
12/05/2012,1973.107,2040.604,1970.202,2031.907,119973040,0
12/06/2012,2029.562,2036.609,2018.379,2029.237,81459219,0
12/07/2012,2028.766,2065.745,2023.961,2061.786,115157289,0
12/10/2012,2067.324,2087.007,2064.615,2083.77,115383226,0
12/11/2012,2077.557,2088.635,2070.192,2074.704,93370830,0
12/12/2012,2073.271,2085.934,2066.391,2082.726,78559142,0
12/13/2012,2077.416,2081.363,2059.472,2061.476,72272324,0
12/14/2012,2062.689,2152.496,2062.543,2150.625,160873812,0
12/17/2012,2152.097,2169.57,2151.936,2160.342,144242218,0
12/18/2012,2155.858,2183.714,2144.733,2162.464,126099467,0
12/19/2012,2158.67,2175.395,2154.287,2162.239,94391522,0
12/20/2012,2156.193,2174.819,2142.951,2168.353,99384183,0
12/21/2012,2169.57,2190.398,2148.17,2153.31,103372872,0
12/24/2012,2150.654,2170.394,2149.825,2159.053,78469664,0
12/25/2012,2154.32,2220.263,2146.862,2213.611,143327708,0
12/26/2012,2211.594,2220.475,2206.787,2219.132,121858630,0
12/27/2012,2223.655,2234.724,2204.79,2205.897,129023501,0
12/28/2012,2207.913,2234.869,2204.003,2233.252,115924934,0
12/31/2012,2236.461,2269.512,2236.461,2269.128,128031402,0
01/04/2013,2289.51,2296.113,2256.56,2276.992,139469931,0
01/07/2013,2271.663,2293.317,2266.862,2285.364,118162813,0
01/08/2013,2284.654,2289.139,2262.979,2276.07,122907877,0
01/09/2013,2271.299,2283.896,2259.051,2275.34,122014924,0
01/10/2013,2274.377,2295.484,2268.648,2283.658,120066676,0
01/11/2013,2285.185,2290.205,2234.947,2242.997,125068275,0
01/14/2013,2236.288,2317.617,2235.107,2311.74,144749889,0
01/15/2013,2312.468,2332.783,2309.323,2325.682,165645981,0
01/16/2013,2322.158,2326.764,2279.507,2309.499,153511167,0
01/17/2013,2305.14,2305.602,2275.877,2284.909,119101835,0
01/18/2013,2295.809,2324.509,2285.972,2317.07,125438026,0
01/21/2013,2321.49,2329.581,2305.099,2328.221,134680458,0
01/22/2013,2326.49,2335.806,2301.301,2315.139,149466584,0
01/23/2013,2308.521,2325.118,2296.491,2320.911,118179722,0
01/24/2013,2320.258,2362.943,2287.296,2302.598,161031674,0
01/25/2013,2300.001,2308.38,2288.262,2291.304,92605741,0
01/28/2013,2295.352,2346.921,2295.352,2346.505,128383760,0
01/29/2013,2347.215,2363.797,2337.353,2358.977,141853934,0
01/30/2013,2360.748,2383.763,2347.89,2382.475,149878907,0
01/31/2013,2383.426,2391.821,2371.226,2385.422,139707892,0
02/01/2013,2377.414,2421.154,2369.57,2419.02,140818172,0
02/04/2013,2425.921,2440.376,2417.585,2428.154,167551402,0
02/05/2013,2411.001,2437.415,2403.302,2433.13,150754505,0
02/06/2013,2432.677,2441.726,2427.699,2434.477,116579966,0
02/07/2013,2430.688,2433.893,2394.218,2418.53,120008634,0
02/08/2013,2416.619,2443.032,2414.398,2432.402,109070386,0
02/18/2013,2441.906,2444.804,2415.429,2421.558,116174994,0
02/19/2013,2420.265,2427.075,2373.535,2382.914,123473334,0
02/20/2013,2383.493,2397.941,2370.608,2397.178,110280577,0
02/21/2013,2378.822,2378.822,2309.171,2325.951,144059478,0
02/22/2013,2322.94,2330.879,2308.76,2314.164,96981828,0
02/25/2013,2320.618,2338.78,2315.012,2325.819,88367374,0
02/26/2013,2313.74,2340.709,2289.887,2293.341,117638667,0
02/27/2013,2297.767,2324.627,2292.034,2313.22,97824887,0
02/28/2013,2322.323,2366.164,2308.916,2365.593,126950494,0
03/01/2013,2364.544,2369.649,2330.858,2359.506,120312752,0
03/04/2013,2332.08,2333.54,2259.247,2273.404,161750025,0
03/05/2013,2274.808,2328.143,2270.1,2326.306,131136598,0
03/06/2013,2333.615,2351.441,2321.6,2347.179,141333692,0
03/07/2013,2340.436,2352.021,2304.27,2324.293,139756348,0
03/08/2013,2326.417,2333.667,2314.587,2318.611,98794148,0
03/11/2013,2314.683,2320.961,2296.583,2310.593,84111903,0
03/12/2013,2309.158,2333.286,2264.829,2286.605,117664456,0
03/13/2013,2282.17,2286.329,2253.249,2263.968,90972788,0
03/14/2013,2255.775,2276.222,2253.31,2270.277,80294086,0
03/15/2013,2269.315,2312.078,2250.005,2278.401,116477813,0
03/18/2013,2267.287,2276.05,2239.214,2240.016,93122772,0
03/19/2013,2244.265,2261.314,2232.023,2257.434,87582105,0
03/20/2013,2257.737,2317.86,2257.421,2317.374,131241284,0
03/21/2013,2318.205,2330.813,2311.603,2324.242,119200910,0
03/22/2013,2321.403,2331.995,2314.967,2328.278,101167299,0
03/25/2013,2334.735,2344.894,2319.908,2326.715,97031526,0
03/26/2013,2318.578,2319.988,2281.118,2297.669,104449015,0
03/27/2013,2299.377,2323.477,2288.995,2301.259,96331195,0
03/28/2013,2273.552,2273.552,2232.906,2236.302,127658698,0
03/29/2013,2238.485,2246.868,2228.813,2236.621,85565473,0
04/01/2013,2229.46,2243.949,2227.314,2234.395,77411774,0
04/02/2013,2234.901,2253.421,2220.439,2227.74,89714323,0
04/03/2013,2232.694,2241.34,2217.252,2225.295,81795267,0
04/08/2013,2196.238,2212.586,2180.673,2211.592,86257470,0
04/09/2013,2215.467,2234.725,2215.467,2225.775,82896544,0
04/10/2013,2224.934,2233.04,2212.561,2226.126,80619621,0
04/11/2013,2236.983,2242.479,2217.265,2219.553,73632704,0
04/12/2013,2218.095,2226.262,2204.438,2206.78,66846340,0
04/15/2013,2199.914,2204.987,2177.388,2181.942,71632323,0
04/16/2013,2169.63,2196.432,2165.784,2194.846,79992178,0
04/17/2013,2195.032,2197.508,2178.468,2193.796,68314181,0
04/18/2013,2181.822,2206.027,2175.444,2197.602,71616927,0
04/19/2013,2201.122,2250.11,2200.584,2244.643,109660556,0
04/22/2013,2236.402,2245.119,2232.258,2242.169,95233730,0
04/23/2013,2242.616,2242.616,2182.806,2184.538,96541315,0
04/24/2013,2187.349,2226.117,2184.109,2218.318,91600261,0
